route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
FS,BSP24GEN-FS012-Sunday-00_127500_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BSP24GEN-FS012-Sunday-00_127950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BSP24GEN-FS012-Sunday-00_129000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BSP24GEN-FS012-Sunday-00_129450_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BSP24GEN-FS012-Sunday-00_130500_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BSP24GEN-FS012-Sunday-00_130950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BSP24GEN-FS012-Sunday-00_132000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BSP24GEN-FS012-Sunday-00_132450_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BSP24GEN-FS012-Sunday-00_133500_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BSP24GEN-FS012-Sunday-00_133950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BSP24GEN-FS012-Sunday-00_135000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BSP24GEN-FS012-Sunday-00_135450_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BSP24GEN-FS012-Sunday-00_136500_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BSP24GEN-FS012-Sunday-00_136950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BSP24GEN-FS012-Sunday-00_138000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BSP24GEN-FS012-Sunday-00_138950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BSP24GEN-FS012-Sunday-00_140000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BSP24GEN-FS012-Sunday-00_140950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BSP24GEN-FS012-Sunday-00_142000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BSP24GEN-FS012-Sunday-00_142950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
G,BSP24GEN-G037-Saturday-00_001400_G..S14R,Saturday-2,Church Av,1,G..S14R
G,BSP24GEN-G037-Saturday-00_003400_G..S14R,Saturday-2,Church Av,1,G..S14R
G,BSP24GEN-G037-Saturday-00_005400_G..S14R,Saturday-2,Church Av,1,G..S14R
G,BSP24GEN-G037-Saturday-00_006400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_007400_G..S14R,Saturday-2,Church Av,1,G..S14R
G,BSP24GEN-G037-Saturday-00_008400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_009400_G..S14R,Saturday-2,Church Av,1,G..S14R
G,BSP24GEN-G037-Saturday-00_010400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_011400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_012400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_013400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_014400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_015400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_016400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_017400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_018400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_019400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_020400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_021400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_022400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_023400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_024400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_025400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_026400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_027400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_028400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_029400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_029800_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_031350_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_031400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_032850_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_033400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_034350_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_035400_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_035700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_036900_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_037300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_038350_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_038500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_039700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_039900_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_040650_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_041450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_041800_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_042650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_042700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_043650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_043700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_044650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_044750_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_045550_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_045650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_046650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_046700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_047650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_047700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_048650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_048700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_049650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_049700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_050650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_050700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_051650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_051700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_052650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_052700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_053650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_053700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_054650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_054700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_055650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_055700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_056650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_056700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_057650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_057700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_058500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_058650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_059300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_059650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_060100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_060650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_061100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_061650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_061700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_062500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_062650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_063300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_063450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_064100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_064250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_064900_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_065050_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_065650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_065700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_066500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_066650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_067300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_067450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_068100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_068250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_068900_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_069050_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_069700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_069850_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_070500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_070650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_071300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_071450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_072100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_072250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_072850_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_073100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_073650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_073700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_074450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_074500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_075250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_075300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_076050_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_076100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_076850_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_076900_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_077650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_077700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_078450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_078500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_079250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_079300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_080050_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_080100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_080850_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_080900_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_081650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_081700_G..N13R,Saturday-2,Court Sq,0,G..N13R
G,BSP24GEN-G037-Saturday-00_082450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_082500_G..N13R,Saturday-2,Court Sq,0,G..N13R
G,BSP24GEN-G037-Saturday-00_083250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_083300_G..N13R,Saturday-2,Court Sq,0,G..N13R
G,BSP24GEN-G037-Saturday-00_084050_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_084100_G..N13R,Saturday-2,Court Sq,0,G..N13R
G,BSP24GEN-G037-Saturday-00_084850_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_085100_G..N13R,Saturday-2,Court Sq,0,G..N13R
G,BSP24GEN-G037-Saturday-00_085650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_085700_G..N13R,Saturday-2,Court Sq,0,G..N13R
G,BSP24GEN-G037-Saturday-00_086450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_086500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_087250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_087300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_088050_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_088100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_088850_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_088900_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_089650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_089700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_090450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_090500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_091250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_091300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_092050_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_092100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_092850_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_092900_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_093650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_093700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_094450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_094500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_095250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_095300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_096050_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_096100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_096850_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_097100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_097650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_097700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_098450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_098500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_099250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_099300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_100050_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_100100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_100850_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_100900_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_101650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_101700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_102450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_102500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_103250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_103300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_104050_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_104100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_104850_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_104900_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_105650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_105700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_106450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_106500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_107250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_107300_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_108050_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_108100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_108850_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_109100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_109650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_109700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_110450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_110500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_111250_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_111500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_112050_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_112500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_112850_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_113650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_113700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_114450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_114500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_115450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_115500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_116450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_116500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_117450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_117500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_118450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_118500_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_119450_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_119700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_120550_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_120700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_121650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_121700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_122650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_122900_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_123650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_124100_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_124650_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_125250_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_125750_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_126400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_126950_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_127700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_128150_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_128850_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_129350_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_130050_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_130550_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_131250_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_131750_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_132450_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_132950_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_133700_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_134150_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_134800_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_135600_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_136400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_136500_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_137550_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_137900_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_138750_G..S16R,Saturday-2,Church Av,1,G..S16R
G,BSP24GEN-G037-Saturday-00_139400_G..N16R,Saturday-2,Court Sq,0,G..N16R
G,BSP24GEN-G037-Saturday-00_140000_G..S16R,Saturday-2,Church Av,1,G..S16R
